,type,season,section,raw
407,T,2021,14.8 Seat fixing and removal,"14.8.2 The seat must be equipped with receptacles which permit the fitting of belts to secure the driver and one which will permit the fitting of a head stabilisation device.
"
408,T,2021,14.8 Seat fixing and removal,"14.8.3 The seat must be removable without the need to cut or remove any of the seat belts.
"
409,T,2021,14.8 Seat fixing and removal,"14.8.4 Details of the tool referred to above, the belt receptacles and the head stabilisation device
may be found in the Appendix to the Technical Regulations.
"
410,T,2021,14.9 Head and neck supports,"No head and neck support worn by the driver may be less than 25mm from any structural part of the car when he is seated in his normal driving position.
"
411,T,2021,15.1 Permitted materials Car Construction,"15.1 Permitted materials
15.1.1 The following is the list of permitted materials. These are the only materials permitted to be used in the construction of the Formula One Car provided only that in all cases the material is available on a non-exclusive basis and under normal commercial terms to all competitors.
Permitted materials :
1. Aluminium alloys.
2. Silicon carbide particulate reinforced aluminium alloy matrix composites.
3. Steel alloys.
4. Cobalt alloys.
5. Copper alloys containing ≤ 2.5% by weight of Beryllium.
6. Titanium alloys (but not for use in fasteners with <15mm diameter male thread).
7. Magnesium alloys.
8. Nickel based alloys containing 50% < Ni < 69%.
9. Tungsten alloy.
10. Thermoplastics : monolithic, particulate filled, short fibre reinforced.
11. Thermosets : monolithic, particulate filled, short fibre reinforced.
12. Carbon fibres manufactured from polyacrylonitrile (PAN) precursor. (*)
13. Carbon fibres manufactured from polyacrylonitrile (PAN) precursor which have :
- A tensile modulus ≤ 550GPa.
- A density ≤ 1.92 g/cm3.
- Unidirectional or planar reinforcement within their pre-impregnated form, not including three dimensional weaves or stitched fabrics (but three dimensional preforms and fibre reinforcement using Z-pinning technology are permitted).
- No carbon nanotubes incorporated within the fibre or its matrix.
- A permitted matrix, not including a carbon matrix.
14. Aramid fibres.
15. Poly(p-phenylene benzobisoxazole) fibres (e.g. “Zylon”).
16. Polyethylene fibres.
17. Polypropylene fibres.
18. E and S Glass fibres.
19. Natural Fibres (i.e. flax, hemp, linen, cotton, bamboo)
19. Sandwich panel cores: Aluminium, Nomex, polymer foams, syntactic foams, balsa wood, carbon foam.
20. The matrix system utilised in all pre-impregnated materials must be epoxy, cyanate ester, phenolic, bismaleimide, polyurethane, polyester or polyimide based. (*)
21. The matrix system utilised in all pre-impregnated materials must be epoxy, cyanate ester or bismaleimide based.
22. Monolithic ceramics.
[Materials marked (*) are permitted only for parts classified as either front, rear or side impact structures, side intrusion panels or suspension members as regulated by Articles 15.4.5, 15.4.6, 15.5.3, 15.5.6, and 10.3 of the Technical Regulations respectively.]
Exceptions :
1. All electrical components (e.g. control boxes, wiring looms, sensors).
2. All seals & rubbers (e.g. rubber boots, o-rings, gaskets, any fluid seals, bump rubbers).
3. Fluids (e.g. water, oils).
4. Tyres.
5. Coatings and platings (e.g. DLC, nitriding, chroming).
6. Paint.
7. Adhesives.
8. Thermal insulation (e.g. felts, gold tape, heat shields).
9. All currently regulated materials (e.g. fuel bladder, headrest, extinguishant, padding, plank).
10. Brake and clutch friction materials.
11. All parts of power units homologated according to Appendix 4 of the Sporting Regulations.
"
412,T,2021,15.1 Permitted materials Car Construction,"15.1.2 No parts of the car may be made from metallic materials which have a specific modulus of elasticity greater than 40GPa / (g/cm3). Tests to establish conformity will be carried out in accordance with FIA Test Procedure 03/03, a copy of which may be found in the Appendix to the Technical Regulations.
"
413,T,2021,15.2 Roll structures,"
15.2.1 All cars must have two roll structures which are designed to help prevent injury to the driver
in the event of the car becoming inverted.
The principal structure must be at least 940mm above the reference plane at a point 30mm behind the plane C-C.
The secondary roll structure, which is not considered part of the survival cell, must be positioned symmetrically about the car centre plane with its front fixing axis 975mm forward of the plane C-C and 640mm above the reference plane. The mounting faces for the rearward fixings must lie on a plane parallel to and 675mm above the reference plane.
The driver's helmet and steering wheel must be arranged such that they lie below a line drawn between the front fixing axis of the secondary roll structure and a point 75mm vertically below the highest point of the principal roll structure.
"
414,T,2021,15.2 Roll structures,"15.2.2 The principal structure must pass a static load test details of which may be found in Article 17.2. Furthermore, each team must supply detailed calculations which clearly show that it is capable of withstanding the same load when the longitudinal component is applied in a forward direction.
"
415,T,2021,15.2 Roll structures,"15.2.3 The secondary roll structure attachments to the survival cell must pass two static load tests details of which may be found in Article 17.2. Furthermore, each team must supply detailed calculations which clearly show that these attachments are able to sustain :
a. The prescribed test loads specified in Articles 17.2.6 and 17.2.7 when fitted with the secondary structure as specified in Article 15.2.5 with the deformation simulated as purely elastic.
b. A load of 75kN vertically upward on each rear attachment.
c. A load equivalent to 88kN vertically upward and 88kN longitudinally rearward on the axis of the front attachment.
"
416,T,2021,15.2 Roll structures,"15.2.4 The principal roll structure must have a minimum enclosed structural cross section of 10000mm2, in vertical projection, across a horizontal plane 50mm below its highest point. The area thus established must not exceed 200mm in length or width and may not be less than 10000mm2 below this point.
"
417,T,2021,15.2 Roll structures,"15.2.5 The secondary roll structure must be supplied by an FIA approved manufacturer. Details of the structure and its mountings may be found in the Appendix to the Technical Regulations. In accordance to Article 22 and the table of Appendix 4, §1, the secondary roll structure is classed as PDC.
"
418,T,2021,15.2 Roll structures,"15.2.6 The secondary roll structure may have a fairing attached to it, provided it is bonded to the structure and made of prescribed laminate (details of this laminate may be found in the Appendix to the Technical Regulations). No part of any such fairing may have a convex radius of less than 2mm, be more than 20mm from the structure or high speed camera, or lie within the helmet free volume template (details of this volume may be found in the Appendix to the Technical Regulations). Furthermore, no part of the fairing may be less than 675mm above the reference plane.
An additional fairing, which is also to be made of the prescribed laminate, is permitted around the secondary roll structure forward mounting and the camera defined in Article 21.2.2. This fairing must lie between 1066mm and 835mm forward of plane C-C, below 685mm above the reference plane and be of minimum width to cover the mounting and camera. Once defined this fairing may be joined to the survival cell upper surface with a fillet of no greater than 10mm.
"
419,T,2021,15.2 Roll structures,"15.2.7 In order that a car may be lifted quickly in the event of it stopping on the circuit, the principal rollover structure must incorporate an unobstructed opening, whose section measures 60mm x 30mm with internal radii of no more than R15mm, clearly visible in side view, to permit a strap to pass through it.
"
420,T,2021,15.3 Structure behind the driver,"the car’s fuel tank, and which lie less than 150mm from the car centre plane, may be situated no further forward than the line a-b-c-d-e shown in Drawing 2.
In order to validate the integrity of this structure the survival cell must pass an impact test against a solid vertical barrier placed parallel to C-C. Details of the test procedure may be found in Article 16.3.
"
421,T,2021,15.4 Survival cell specifications,"
15.4.1 Every survival cell must incorporate three FIA supplied transponders for identification purposes. These transponders must be a permanent part of the survival cell, be positioned in accordance with Drawing 6 and must be accessible for verification at any time.
"
422,T,2021,15.4 Survival cell specifications,"15.4.2 The survival cell must have an opening for the driver, the minimum dimensions of which are given in Article 13.1. Any other ducts or openings in the survival cell must either :
a. Be of the minimum size, and for the sole purpose of, allowing access to mechanical components.
b. Be for the sole purpose of cooling the driver or mechanical or electrical components, the area of any such duct or opening may not exceed 3000mm2.
c. Be for the sole purpose of routing wiring looms, cables or fluid lines, the total combined area of any such openings must not exceed 7000mm2.
"
423,T,2021,15.4 Survival cell specifications,"15.4.3 Referring to Drawing 5:
The rear face of the cockpit entry template, whilst held in the position described in Article
13.1.1, defines the position of the plane C-C.
The car centre plane is the plane of symmetry of the cockpit entry template, whilst held in the position described in Article 13.1.1, perpendicular to the reference plane and to C-C.
The plane B-B is parallel to and lies 875mm forward of C-C.
The plane A-A is parallel to and lies no less than 1800mm forward of C-C.
The survival cell front bulkhead must be on or forward of the plane A-A.
The external width of the survival cell between the planes B-B and C-C must be no less than 450mm and must be at least 60mm per side wider than the cockpit opening when measured
normal to the inside of the cockpit aperture. These minimum dimensions must be maintained over a continuous height of at least 350mm.
Between the planes A-A and B-B, any external cross-section of the survival cell by a plane parallel to C-C must contain a rectangle with radii applied on its four corners, positioned symmetrically about the car centre plane, of the following dimensions :
a. Width defined by a linear interpolation from 450mm at the plane B-B to 300mm at the plane A-A.
b. Height defined by a linear interpolation from 400mm at the plane B-B to 275mm at the plane A-A.
c. Corner radii defined by a linear interpolation from 50mm at the plane B-B to 25mm at the plane A-A.
No part of the survival cell, nor any part rigidly attached to it (with the exception of the panel of prescribed laminate referred to in Article 3.4.2, pitot tubes and antennae), which lies between the plane A-A and a parallel plane 375mm behind of A-A, may lie above a diagonal plane defined by a line on A-A, parallel to and 525mm above the reference plane and a parallel line, 375mm rearward of A-A and 625mm above the reference plane.
The maximum height of the survival cell between the planes A-A and B-B is 625mm above the reference plane.
"
424,T,2021,15.4 Survival cell specifications,"15.4.4 When the test referred to in Article 13.1.1 is carried out and the template is in position with its lower face parallel to and 525mm above the reference plane, the shape of the survival cell must be such that no part of it is visible when viewed from either side of the car. The parts of the survival cell which are situated each side of the driver's head must be no more than 550mm apart.
In order to ensure that the driver’s head is not unduly exposed and for him to maintain good lateral visibility he must, when seated normally and looking straight ahead with his head as far back as possible, have his eye visible when viewed from the side. The centre of gravity of his head must lie below the top of the survival cell at this position. When viewed from the side of the car, the centre of gravity of the driver’s head will be deemed to be the intersection of a vertical line passing through the centre of his ear and a horizontal line passing through the centre of his eye.
"
425,T,2021,15.4 Survival cell specifications,"15.4.5 In order to give additional protection to the driver in the event of a side impact a flat test panel of uniform construction, which is designed and constructed in order to represent a section of the survival cell sides, must pass a strength test. Details of the test procedure may be found in Article 18.7.
Referring to Drawing 5, with the exception of local reinforcement and/or inserts, all parts of the survival cell which are as wide or wider than the minimum widths stipulated in Article 15.4.3, including any radii applied, must be manufactured to the same specification as a single panel which satisfies the requirements of Article 18.7. However, additional plies may be used and core thickness may be increased where applicable, and local relief applied, provided the FIA technical delegate is satisfied in each case that the overall strength of the structure has been improved by doing so.
Furthermore, parts to this tested specification must cover an area which :
a. Begins no less than 250mm high at the plane A-A tapering at a linear rate to a minimum of 450mm high at the plane B-B.
b. Lies between two horizontal lines 100mm and 550mm above the reference plane between the plane B-B and the rear of the survival cell.
Any cut-outs in this defined area forward of a line 300mm rearward of A-A must total less than 15000mm2 per side.
"
426,T,2021,15.4 Survival cell specifications,"15.4.6 Once the requirements of Articles 15.4.3, 15.4.5, 15.5.1, 15.5.2, 15.5.4, 15.5.5, 16.1, 16.2, 16.3, 17.1, 17.2, 17.3, 18.1, 18.2, 18.3, 18.4, 18.5, 18.6, 18.7 and 18.9 have been met, two panels no less than 6.2mm thick, constructed from 16 plies of Zylon and two plies of carbon (precise lay-up instructions may be found in the Appendix to the Technical Regulations) must
then be permanently attached to each side of the survival cell with an appropriate adhesive which has been applied over their entire surface.
These panels must, in side view, cover the area lying between B-B, two planes parallel to and 100mm and 550mm above the reference plane and two lines parallel to and 50mm (measured normal to the lines) behind the lines a-b and b-c (referring to Drawing 2). Furthermore, when viewed from the side, the panel must cover the cockpit entry template shown in side view in Drawing 2.
A 50mm linear taper may be included at the forward and rearward boundaries of the panel, and a 20mm linear taper may be included at the upper boundary of the panel behind a vertical plane parallel to and 375mm forward of C-C (measured normal to the boundaries).
Cut-outs in these panels totalling 35000mm2 per side will be permitted for fitting around side impact structures, the survival cell openings described in article 15.4.2c) and essential fixings.
"
427,T,2021,15.4 Survival cell specifications,"15.4.7 Once the requirements of Articles 15.4.4, 15.4.6, 15.5.1, 15.5.2, 15.5.4, 15.5.5, 16.1, 16.2, 16.3, 17.1, 17.2, 17.3, 18.1, 18.2, 18.3, 18.4, 18.5, 18.6, 18.7 and 18.9 have been met one further panel, which may be made in a maximum of three parts but which is no less than 3.0mm thick, constructed from seven plies of Zylon and two plies of carbon (precise lay-up instructions may be found in the Appendix to the Technical Regulations), must then be permanently attached to the survival cell with an appropriate adhesive which has been applied over its entire surface including all overlapping joints.
This panel must, in side view, cover the area of the outer skin of the survival cell lying between a plane parallel to and 300mm rearward of A-A, a plane parallel to and 650mm forward of C-C and two planes parallel to and 60mm and 550mm above the reference plane. This will not apply at the top of this panel where any radius permitted by Article 15.4.3 falls inside the minimum permitted survival cell width nor for the area fitted with the panel defined by Article 15.4.6.
A 25mm horizontal linear taper may be included at the forward and rearward boundaries of the panel.
This panel must overlap the panel defined by Article 15.4.6 along all joining edges by a minimum of 25mm. If made in more than one part, all adjacent panels must overlap by a minimum of 25mm. All overlaps may include linear tapers in the thickness of both overlapping parts.
Cut-outs in this panel totalling 15000mm2 per side will be permitted for fitting around the survival cell openings described in article 15.4.2c) and essential fixings.
"
428,T,2021,15.5 Survival cell safety requirements,"
15.5.1 The survival cell and frontal absorbing structure must pass an impact test against a solid vertical barrier placed parallel to C-C. Details of the test procedure may be found in Article 16.2.
"
429,T,2021,15.5 Survival cell safety requirements,"15.5.2 Between the principal and secondary roll structures, two impact absorbing structures must be fitted on each side of the survival cell and must be solidly attached to it. The purpose of these structures is to protect the driver in the event of a lateral impact and, in order to ensure this is the case, strength tests of the mountings must be carried out successfully. Details of the test procedure may be found in Articles 18.9 and 18.10.
The impact absorbing structures must be manufactured and mounted to the survival cell in accordance with the following specifications :
a. The construction and geometry of the structures may be found in the Appendix to the Technical Regulations. In accordance to Article 22 and the table of Appendix 4, §1, these structures are classed as PDC.
b. The structures must be mounted with the principal axes of their prismatic mounting sections perpendicular to the longitudinal and vertical centre plane of the car, and with the centres of area of their outermost longitudinal vertical cross sections positioned :
i. Longitudinally : 500mm (+/-25mm) forward of the plane C-C and within 1mm of each other.
ii. Vertically : Between 400mm and 520mm above the reference plane and between 70mm and 190mm above the reference plane for the upper and lower structures respectively.
iii. Laterally : Within 1mm of each other.
Refer to the drawings which may be found in the Appendix to the Technical Regulations.
c. Mountings must be permanently bonded to the structures to enable them to be attached to the survival cell, each of them must :
i. Incorporate a closed end and internal abutment to the impact structure that must be capable of withstanding the lateral load described in Article18.10 without a structural contribution from the bonded interface.
ii. Lie entirely inboard of a plane which lies 292mm inboard of the outermost longitudinal vertical cross section of the impact structure.
iii. Be arranged in order that the outermost surface created by an interface between the mounting and structure lies on a vertical surface that is located within the zone indicated in the Appendix to the Technical Regulations.
iv. Be arranged in order that the innermost extent of the bonded interface between the mounting and structure is offset inboard by a minimum of 44mm from the vertical surface defined in (iii) above.
v. Be arranged in order that the bonded interface covers the entire external area of the structure between the innermost and outermost extents defined in iii) and iv) above.
d. To allow for debris compaction, the internal volume of the :
i. Upper structure must be empty outboard of a vertical plane intersecting the structure leading edge at 367mm and trailing edge at 342mm measured from the outermost longitudinal vertical cross section of the impact structure as indicated in the Appendix to the Technical Regulations.
ii. Lower structure must be empty outboard of a vertical plane intersecting the structure leading edge at 382mm and trailing edge at 357mm measured from the outermost longitudinal vertical cross section of the impact structure as indicated in the Appendix to the Technical Regulations.
No parts which, in the opinion of the FIA technical delegate, would prevent proper function of the impact structures in the event of a lateral impact may be present in the volume lying between 300mm and 700mm forward of the plane C-C, and between 50mm and 600mm above the reference plane, and outboard of a plane 280mm inboard of the outermost longitudinal vertical cross section of the impact structures.
"
430,T,2021,15.5 Survival cell safety requirements,"15.5.3 An impact absorbing structure must be fitted behind the gearbox symmetrically about the car centre plane with the centre of area of its rearmost face 300mm (+/-5mm) above the reference plane and no less than 575mm behind the rear wheel centre line.
The rearmost face of the impact structure must be a rectangular section no less than 100mm wide, this minimum width must be maintained over a height of at least 130mm and each corner may incorporate a radius no greater than 10mm.
Furthermore, when viewed from the side, the lowest and highest points of the impact absorbing structure between its rear face and 50mm aft of the rear wheel centre line may not be separated vertically by more than 275 mm.
Between the rear face and the rear wheel centre line no dimension of the area thus defined may diminish nor may any part of the structure or gearbox which is visible from below, other than the permitted radii, be higher than the lower edge of the rear face. Pockets of minimum
size within the structure are permitted for the sole purpose of attaching suspension members.
This structure must pass an impact test and must be constructed from materials which will not be substantially affected by the temperatures it is likely to be subjected to during use. Details of the test procedure may be found in Article 16.4.
In order to minimise the likelihood of the structure penetrating a survival cell, it must be designed so that the majority of its material lies evenly around its perimeter. Therefore, the perimeter of every vertical cross section between points 50mm forward of its rear face and 200mm forward of its rear face must be of a uniform construction and, with the exception of minimal local changes for attachments, have a minimum thickness of 1.75mm. Material with a specific gravity of less than 1 will not be considered when calculating these thicknesses and, furthermore, any internal structure must not be thicker than any part of the perimeter at that section.
Only those parts of the structure which genuinely contribute to its performance during the impact test, and which are designed and fitted for that sole purpose, will be considered when assessing compliance with any of the above.
"
431,T,2021,15.5 Survival cell safety requirements,"15.5.4 The survival cell must also be subjected to five separate static load tests :
1. On a vertical plane passing through the centre of the fuel tank.
2. On a vertical plane passing through the rearmost point at which the outer end of the forward-most front wheel tether would make contact with the survival cell when swung about the inner attachment.
3. From beneath the fuel tank.
4. On each side of the cockpit opening.
5. From beneath the cockpit floor.
Details of the test procedures may be found in Article 18.2, 18.3, 18.4 and 18.5.
"
432,T,2021,15.5 Survival cell safety requirements,"15.5.5 To test the attachments of the frontal, side and rear impact absorbing structures static side load tests must be carried out. Details of these test procedures may be found in Articles 18.6, 18.8 and 18.9.2.
"
433,T,2021,15.5 Survival cell safety requirements,"15.5.6 An impact absorbing structure must be fitted in front of the survival cell. This structure need not be an integral part of the survival cell but must be solidly attached to it and be arranged symmetrically about the car centre plane.
The impact absorbing structure must affix to the survival cell using a minimum of four attachments having the same nominal strength.
No part of this structure may lie more than 525mm above the reference plane and its forward-most point must not be less than 1075mm forward of the front wheel centre line.
The plane D-D is defined as a plane parallel to the plane C-C and 50mm rearward of the forward-most point of this impact absorbing structure.
The plane E-E is defined as a plane parallel to the plane C-C and 150mm rearward of the forward-most point of this impact absorbing structure.
This structure must have:
a. A single external vertical cross-section which area exceeds 9000mm2 at the plane D-D. No part of this cross-section may lie less than 135mm above the reference plane and its overall width must not exceed 140mm.
b. A single external vertical cross-section which area exceeds 20000mm2 at the plane E- E. The overall width of this cross-section must not exceed 330mm.
When measuring these sections, only parts between the highest point of the section and 100mm vertically below this point, may be considered.
Each external vertical cross-section, taken on planes parallel to the plane C-C between the plane E-E and 150mm forward of the front wheel centre line, must be a single section with an
area which exceeds a value given by a linear taper from 20000mm2 to 60000mm2 respectively.
Furthermore, all lines drawn normally and externally to a cross-section taken on a plane parallel to C-C and 150mm forward of the front wheel centre line must not cross the car centre plane.
"
434,T,2021,16.1 Conditions applicable to all impact tests,"
16.1.1 All tests must be carried out in accordance with FIA Test Procedure 01/00, in the presence of an FIA technical delegate and by using measuring equipment which has been calibrated to the satisfaction of the FIA technical delegate. A copy of the test procedure may be found in the Appendix to the Technical Regulations.
16.1.2 Any significant modification introduced into any of the structures tested shall require that part to pass a further test.
"
435,T,2021,16.1 Conditions applicable to all impact tests,"16.2 Frontal test 1
To simulate in-car conditions, all parts which could materially affect the outcome of the test must be fitted to the test structure which must be solidly fixed to the trolley through the mounting points of the nose structure, but not in such a way as to increase its impact resistance.
If the test facility includes a system to manage excess residual energy (in the event that the nose structure fails to absorb all the test energy), such a system must not in any way modify the results during a successful test.
For the purposes of this test, the total weight of the trolley and test structure shall be 780kg (+1%/-0) and the velocity of impact not less than 15 metres/second.
The resistance of the test structure must be such that during the impact either :
a. The peak deceleration over the first 100mm of deformation does not exceed 10g.
b. The peak permissible deceleration increases linearly from 10g at 100mm to 20g at 150mm of deformation.
c. The peak deceleration over the first 60kJ energy absorption does not exceed 20g.
d. The average deceleration over the first 150mm of deformation exceeds 2.5g.
e. The peak deceleration of the trolley does not exceed 45g.
Or :
a. The peak force over the first 100mm of deformation does not exceed 75kN.
b. The peak permissible force increases linearly from 75kN at 100mm to 150kN at 150mm of deformation.
c. The peak force over the first 60kJ energy absorption does not exceed 150kN.
d. The average force over the first 150mm of deformation exceeds 18.75kN.
e. The peak force does not exceed 337.5 kN.
Furthermore, there must be no damage to the mountings of the nose.
This test must be carried out on the frontal impact absorbing structure which was subjected to the first test described in Article 18.6.
"
436,T,2021,16.3 Frontal test 2,"
A 50mm (+/-1mm) thick aluminium plate should be attached to the front bulkhead of the survival cell through the mounting points of the frontal impact absorbing structure. The plate should :
a. Measure 500mm (+/-1mm) wide x 375mm (+/-1mm) high.
b. Be fitted symmetrically about the car centre plane.
c. Be fitted in a vertical sense in order to ensure force distribution is similar to that with the nose fitted.
d. Have six M10 x 30mm holes in the outer face arranged in a 125mm square grid pattern, two squares wide and one square high, about its geometric centre. The test laboratory will then fit a 5mm thick 500mm x 275mm steel plate to these holes using a 5mm washer stack.
All parts which could materially affect the outcome of the test must be fitted to the test structure which must be solidly fixed to the trolley through its engine mounting points but not in such a way as to increase its impact resistance.
The fuel tank must be fitted and must be full of water.
A dummy weighing at least 75kg must be fitted with safety belts described in Article 14.4 fastened. However, with the safety belts unfastened, the dummy must be able to move forwards freely in the cockpit. The dummy shall be equipped with a helmet to FIA8860 or FIA8859 and an FHR to FIA8858 (the weight of the helmet and FHR should be recorded, but should not be included in the 75kg). The safety belts shall be fastened to represent in-race conditions.
The fire extinguishers, as described in Article 14.1 must also be fitted.
For the purposes of this test, the total weight of the trolley and test structure shall be between 900kg and 925kg and the velocity of impact not less than 15 metres/second.
The impact wall must be fitted with six crush tubes which develop a combined 450kN as follows:
a. 2 x 75kN tubes from T-zero to T-end, directed into the lower left and right M10 attachment points.
b. 2 x 75kN tubes from T-100mm to T-end, directed into the central M10 attachment points
c. 2 x 75kN tubes from T-200mm to T-end, directed into the upper left and right M10 attachment points.
The resistance of the test structure must be such that following the impact there is no damage to the survival cell or to the mountings of the safety belts or fire extinguishers.
The maximum deceleration in the chest of the dummy for a cumulative 3ms shall be reported, this being the resultant of data from the three orthogonal axes.
This test may be carried out on any survival cell provided it has been successfully subjected to the tests described in Articles 17.1, 17.2 and 18.2-5. The test must however be carried out on the survival cell which was subjected to the test described in Article 18.6.
Specifications of the crush tubes and test arrangement may be found in the Appendix to the Technical Regulations.
"
437,T,2021,16.4 Rear test,"All parts which will be fitted behind the rear face of the engine and which could materially affect the outcome of the test must be fitted to the test structure. If suspension members are to be mounted on the structure they must be fitted for the test. The structure and the gearbox must be solidly fixed to the ground and a solid object, having a mass of 780kg (+1%/- 0) and travelling at a velocity of not less than 11 metres/second, will be projected into it.
The object used for this test must be flat, measure 450mm (+/-3mm) wide by 550mm (+/- 3mm) high and may have a 10mm radius on all edges. Its lower edge must be at the same level as the car reference plane (+/-3mm) and must be so arranged to strike the structure vertically and parallel to the plane C-C.
During the test, the striking object may not pivot in any axis and the crash structure may be supported in any way provided this does not increase the impact resistance of the parts being tested.
The resistance of the test structure must be such that during the impact:
a. The peak deceleration over the first 225mm of deformation does not exceed 20g.
b. The maximum deceleration does not exceed 20g for more than a cumulative 15ms, this being measured only in the direction of impact.
Furthermore, all structural damage must be contained within the area behind the rear wheel centre line.
This test must be carried out on the rear impact absorbing structure which was subjected to the test described in Article 18.8.
"
438,T,2021,16.5 Steering column test,"
The parts referred to in Article 10.4.4 must be fitted to a representative test structure; any other parts which could materially affect the outcome of the test must also be fitted. The test structure must be solidly fixed to the ground and a solid object, having a mass of 8kg (+1%/-0) and travelling at a velocity of not less than 7metres/second, will be projected into it.
The object used for this test must be hemispherical with a diameter of 165mm (+/-1mm).
For the test, the centre of the hemisphere must strike the structure at the centre of the steering wheel along the same axis as the main part of the steering column.
During the test the striking object may not pivot in any axis and the test structure may be supported in any way provided this does not increase the impact resistance of the parts being tested.
The resistance of the test structure must be such that during the impact the peak deceleration of the object does not exceed 80g for more than a cumulative 3ms, this being measured only in the direction of impact.
After the test, all substantial deformation must be within the steering column and the steering wheel quick release mechanism must still function normally."
439,T,2021,17.1 Principal roll structure test,"

17.1.1 Rubber 3mm thick may be used between the load pads and the roll structure.
17.1.2 The peak load must be applied in less than three minutes and be maintained for 10 seconds.
17.1.3 Under the load, deformation must be less than 25mm when measured along the loading axis and any structural failure limited to 100mm below the top of the roll structure when measured vertically.
17.1.4 Any significant modification introduced into the structure tested shall require that part to pass a further test.
17.1.5 A load equivalent to 50kN laterally, 60kN longitudinally in a rearward direction and 90kN vertically, must be applied to the top of the structure through a rigid flat pad which is 200mm in diameter and perpendicular to the loading axis.
During the test, the roll structure must be attached to the survival cell which is supported on its underside on a flat plate, fixed to it through its engine mounting points and wedged laterally by any of the static load test pads described in Article 18.2
"
440,T,2021,17.2 Secondary roll structure attachments tests,"
17.2.1 Rubber 3mm thick may be used between the load pads and the roll structure.
"
441,T,2021,17.2 Secondary roll structure attachments tests,"17.2.2 A dummy structure, the specification of which may be found in the Appendix to the Technical Regulations, must be used in place of the secondary roll structure.
"
442,T,2021,17.2 Secondary roll structure attachments tests,"17.2.3 The loads shall be applied using a 150mm diameter flat, rigid pad whose centre lies in the specified loading position. The pad shall have only one translational degree of freedom, this being along the axis of load application.
"
443,T,2021,17.2 Secondary roll structure attachments tests,"17.2.4 For each test, peak loads must be applied in less than three minutes and be maintained for five seconds.
"
444,T,2021,17.2 Secondary roll structure attachments tests,"17.2.5 After five seconds of application there must be no failure of any part of the survival cell or of any attachment between the structure and the survival cell.
"
445,T,2021,17.2 Secondary roll structure attachments tests,"17.2.6 A load equivalent to 116kN vertically downward and 46kN longitudinally rearward must be applied at a position 785mm forward of the plane C-C and 810mm above the reference plane and positioned on the car centre plane. A copy of the test procedure may be found in the Appendix to the Technical Regulations.
During the test, the structure must be attached to the survival cell which is supported on its underside on a flat plate, fixed to it through its engine mounting points and, optionally, through the front bulkhead and/or the mountings of the lower side impact structures.
"
446,T,2021,17.2 Secondary roll structure attachments tests,"17.2.7 A load equivalent to 93kN laterally inward and 83kN longitudinally rearward must be applied at a position 590mm forward of the plane C-C and 790mm above the reference plane to the outer surface of the structure. A copy of the test procedure may be found in the Appendix to the Technical Regulations.
During the test, the survival cell should be fixed at its rear bulkhead via its engine mounts to a strongwall and supported along its lower face by a surface plate.
The survival cell may be restrained laterally and vertically at its front end by a cradle that wraps around all four sides of the survival cell. This cradle may extend as far forward as the plane A-A, but may not extend further rearwards than 600mm rearwards of the plane A-A.
The side of the survival cell that is opposite to the application point of the Halo test load may be restrained laterally by supports that conform to the sides of the survival cell. These lateral supports may extend no further forward than 200mm forward of the plane B-B, and no higher than 525mm above the reference plane.
"
447,T,2021,18.1 Conditions applicable to all static load tests,"
18.1.1 The tests described in Articles 18.2, 18.3, 18.4 and 18.5 must be carried out on every survival cell intended for use. During these tests (on deflections greater than 3.0mm), the deflection across the inner surfaces must not exceed 120% of the deflection obtained on the survival cell used for the tests described in Articles 17.2 and 17.3.
"
448,T,2021,18.1 Conditions applicable to all static load tests,"18.1.2 Deflections and deformations will be measured at the centre of area of circular load pads and at the top of rectangular pads.
"
449,T,2021,18.1 Conditions applicable to all static load tests,"18.1.3 All peak loads must be applied in less than three minutes, through a ball jointed junction at the centre of area of the pad, and maintained for 30 seconds.
"
450,T,2021,18.1 Conditions applicable to all static load tests,"18.1.4 Following the tests described in 18.2, 18.3, 18.4 and 18.5, permanent deformation must be less than 1.0mm (0.5mm in 18.3 and 18.4) after the load has been released for 1 minute.
"
451,T,2021,18.1 Conditions applicable to all static load tests,"18.1.5 All tests must be carried out by using measuring equipment which has been calibrated to the satisfaction of the FIA technical delegate.
"
452,T,2021,18.1 Conditions applicable to all static load tests,"18.1.6 A radius of 3mm is permissible on the edges of all load pads and rubber 3mm thick may be placed between them and the test structure.
"
453,T,2021,18.1 Conditions applicable to all static load tests,"18.1.7 For the tests described in 18.2, 18.3, 18.4 and 18.5, the survival cells must always be produced in an identical condition in order that their weights may be compared. If the weight differs by more than 5% from the one subjected to the impact tests described in Articles 16.2 and 16.3 further frontal and side impact tests and roll structure tests must be carried out.
"
454,T,2021,18.1 Conditions applicable to all static load tests,"18.1.8 Any significant modification introduced into any of the structures tested shall require that part to pass a further test.
"
455,T,2021,18.1 Conditions applicable to all static load tests,"18.1.9 All static and dynamic load tests must be performed with the secondary roll structure (whether dummy or otherwise) removed.
"
